tile_id,plate_id,run_id,rows_to_S0
tile_RA188.669_DECp58.200,XE095,R1,2
tile_RA188.669_DECp59.200,XE095,R1,2
tile_RA188.669_DECp60.200,XE095,R1,1
tile_RA188.669_DECp61.200,XE095,R1,3
tile_RA188.736_DECp45.200,XE171,R1,4
tile_RA188.736_DECp46.200,XE171,R1,2
tile_RA188.736_DECp47.200,XE171,R1,5
tile_RA188.736_DECp48.200,XE171,R1,1
tile_RA188.736_DECp49.200,XE171,R1,1
tile_RA188.851_DECp4.199,XE555,R1,1
tile_RA188.851_DECp5.199,XE555,R1,1
tile_RA188.851_DECp6.199,XE555,R1,2
tile_RA188.856_DECp10.199,XE495,R1,1
tile_RA188.858_DECm0.801,XE615,R1,2
tile_RA188.858_DECm1.801,XE615,R1,4
tile_RA188.873_DECp16.199,XE435,R1,5
tile_RA188.873_DECp17.199,XE435,R1,6
tile_RA188.873_DECp18.199,XE435,R1,2
tile_RA188.875_DECm5.801,XE675,R1,1
tile_RA189.136_DECp28.204,XE321,R1,2
tile_RA189.136_DECp30.204,XE321,R1,1
tile_RA189.211_DECp22.204,XE377,R1,4
tile_RA189.211_DECp23.204,XE377,R1,1
tile_RA189.211_DECp24.204,XE377,R1,3
tile_RA189.252_DECp39.201,XE217,R1,5
tile_RA189.252_DECp40.201,XE217,R1,1
tile_RA189.252_DECp41.201,XE217,R1,2
tile_RA189.252_DECp42.201,XE217,R1,1
tile_RA189.252_DECp43.201,XE217,R1,2
tile_RA189.534_DECp36.205,XE267,R1,1
tile_RA189.856_DECp5.199,XE555,R1,2
tile_RA189.858_DECm0.801,XE615,R1,5
tile_RA189.920_DECp17.199,XE435,R1,4
tile_RA189.982_DECp52.207,XE131,R1,2
tile_RA189.982_DECp53.207,XE131,R1,1
tile_RA189.982_DECp54.207,XE131,R1,1
tile_RA19.139_DECp46.767,XE151,R1,3
tile_RA19.139_DECp49.767,XE151,R1,1
tile_RA19.283_DECp24.756,XE351,R1,2
tile_RA19.511_DECp53.758,XE113,R1,1
tile_RA19.511_DECp55.758,XE113,R1,1
tile_RA19.656_DECp72.766,XE029,R1,1
tile_RA19.785_DECp42.776,XE194,R1,2
tile_RA19.831_DECm3.236,XE647,R1,8
tile_RA19.831_DECm4.236,XE647,R1,3
tile_RA19.831_DECm5.236,XE647,R1,3
tile_RA19.831_DECm6.236,XE647,R1,3
tile_RA19.831_DECm7.236,XE647,R1,4
tile_RA19.833_DECm10.263,XE707,R1,2
tile_RA19.833_DECm11.263,XE707,R1,5
tile_RA19.833_DECm13.263,XE707,R1,2
tile_RA19.859_DECm0.236,XE587,R1,1
tile_RA19.859_DECp0.764,XE587,R1,3
tile_RA19.886_DECp4.764,XE527,R1,2
tile_RA19.886_DECp5.764,XE527,R1,1
tile_RA19.886_DECp6.764,XE527,R1,5
tile_RA19.886_DECp8.764,XE527,R1,3
tile_RA19.914_DECp10.764,XE467,R1,3
tile_RA19.914_DECp11.764,XE467,R1,5
tile_RA19.914_DECp13.764,XE467,R1,5
tile_RA19.914_DECp14.764,XE467,R1,5
tile_RA19.944_DECp16.763,XE407,R1,1
tile_RA19.944_DECp17.763,XE407,R1,1
tile_RA19.944_DECp19.763,XE407,R1,2
tile_RA19.944_DECp20.763,XE407,R1,2
tile_RA190.063_DECp76.196,XE020,R1,3
tile_RA190.063_DECp77.196,XE020,R1,2
tile_RA190.063_DECp78.196,XE020,R1,3
tile_RA190.208_DECp46.200,XE171,R1,4
tile_RA190.208_DECp47.200,XE171,R1,2
tile_RA190.208_DECp48.200,XE171,R1,3
tile_RA190.282_DECp30.204,XE321,R1,2
tile_RA190.299_DECp21.204,XE377,R1,1
tile_RA190.299_DECp22.204,XE377,R1,4
tile_RA190.299_DECp24.204,XE377,R1,3
tile_RA190.299_DECp25.204,XE377,R1,2
tile_RA190.582_DECp40.201,XE217,R1,2
tile_RA190.582_DECp42.201,XE217,R1,3
tile_RA190.622_DECp58.200,XE095,R1,5
tile_RA190.622_DECp59.200,XE095,R1,2
tile_RA190.758_DECp34.205,XE267,R1,2
tile_RA190.758_DECp35.205,XE267,R1,1
tile_RA190.758_DECp37.205,XE267,R1,1
tile_RA191.387_DECp22.204,XE377,R1,1
tile_RA191.387_DECp23.204,XE377,R1,7
tile_RA191.387_DECp24.204,XE377,R1,2
tile_RA191.428_DECp28.204,XE321,R1,3
tile_RA191.428_DECp29.204,XE321,R1,3
tile_RA191.603_DECp65.223,XE065,R1,1
tile_RA191.632_DECp70.200,XE039,R1,1
tile_RA191.632_DECp71.200,XE039,R1,3
tile_RA191.632_DECp72.200,XE039,R1,1
tile_RA191.651_DECp51.207,XE131,R1,2
tile_RA191.651_DECp53.207,XE131,R1,2
tile_RA191.651_DECp55.207,XE131,R1,2
tile_RA191.679_DECp47.200,XE171,R1,3
tile_RA191.706_DECp17.213,XE436,R1,2
tile_RA191.749_DECm6.854,XE676,R1,1
tile_RA191.781_DECp11.213,XE496,R1,4
tile_RA191.858_DECm0.787,XE616,R1,3
tile_RA191.911_DECp41.201,XE217,R1,1
tile_RA191.982_DECp34.205,XE267,R1,2
tile_RA191.982_DECp35.205,XE267,R1,2
tile_RA191.982_DECp36.205,XE267,R1,1
tile_RA192.475_DECp23.204,XE377,R1,7
tile_RA192.573_DECp29.204,XE321,R1,2
tile_RA192.575_DECp59.200,XE095,R1,4
tile_RA192.753_DECp16.213,XE436,R1,2
tile_RA192.753_DECp17.213,XE436,R1,1
tile_RA192.753_DECp18.213,XE436,R1,1
tile_RA192.756_DECm6.854,XE676,R1,1
tile_RA192.756_DECm7.854,XE676,R1,1
tile_RA192.800_DECp10.213,XE496,R1,3
tile_RA192.800_DECp11.213,XE496,R1,2
tile_RA192.800_DECp12.213,XE496,R1,2
tile_RA192.835_DECp4.213,XE556,R1,1
tile_RA192.835_DECp5.213,XE556,R1,1
tile_RA192.858_DECm1.787,XE616,R1,1
tile_RA193.205_DECp35.205,XE267,R1,1
tile_RA193.321_DECp52.207,XE131,R1,1
tile_RA193.321_DECp53.207,XE131,R1,3
tile_RA193.763_DECm4.854,XE676,R1,1
tile_RA193.763_DECm5.854,XE676,R1,3
tile_RA193.763_DECm6.854,XE676,R1,4
tile_RA193.763_DECm7.854,XE676,R1,4
tile_RA193.763_DECm8.854,XE676,R1,2
tile_RA193.800_DECp15.213,XE436,R1,1
tile_RA193.800_DECp17.213,XE436,R1,3
tile_RA193.820_DECp10.213,XE496,R1,2
tile_RA193.820_DECp11.213,XE496,R1,2
tile_RA193.820_DECp12.213,XE496,R1,3
tile_RA193.820_DECp13.213,XE496,R1,2
tile_RA193.820_DECp9.213,XE496,R1,1
tile_RA193.839_DECp3.213,XE556,R1,3
tile_RA193.839_DECp6.213,XE556,R1,1
tile_RA193.839_DECp7.213,XE556,R1,3
tile_RA193.858_DECm0.787,XE616,R1,2
tile_RA193.858_DECm1.787,XE616,R1,2
tile_RA193.858_DECm2.787,XE616,R1,2
tile_RA193.858_DECp0.213,XE616,R1,1
tile_RA193.858_DECp1.213,XE616,R1,1
tile_RA193.989_DECp65.223,XE065,R1,3
tile_RA193.989_DECp66.223,XE065,R1,1
tile_RA194.002_DECp41.223,XE218,R1,1
tile_RA194.164_DECp47.225,XE172,R1,2
tile_RA194.440_DECp29.223,XE322,R1,2
tile_RA194.576_DECp77.196,XE020,R1,1
tile_RA194.576_DECp78.196,XE020,R1,1
tile_RA194.584_DECp23.224,XE378,R1,6
tile_RA194.770_DECm5.854,XE676,R1,1
tile_RA194.770_DECm6.854,XE676,R1,3
tile_RA194.770_DECm7.854,XE676,R1,4
tile_RA194.839_DECp10.213,XE496,R1,1
tile_RA194.839_DECp11.213,XE496,R1,1
tile_RA194.839_DECp12.213,XE496,R1,2
tile_RA194.843_DECp4.213,XE556,R1,1
tile_RA194.843_DECp5.213,XE556,R1,5
tile_RA194.847_DECp16.213,XE436,R1,1
tile_RA194.847_DECp17.213,XE436,R1,7
tile_RA194.858_DECm0.787,XE616,R1,3
tile_RA194.858_DECm1.787,XE616,R1,6
tile_RA194.858_DECp0.213,XE616,R1,4
tile_RA194.991_DECp53.207,XE131,R1,1
tile_RA195.332_DECp40.223,XE218,R1,1
tile_RA195.332_DECp41.223,XE218,R1,1
tile_RA195.332_DECp42.223,XE218,R1,2
tile_RA195.586_DECp28.223,XE322,R1,1
tile_RA195.586_DECp29.223,XE322,R1,1
tile_RA195.636_DECp46.225,XE172,R1,2
tile_RA195.636_DECp48.225,XE172,R1,1
tile_RA195.672_DECp22.224,XE378,R1,1
tile_RA195.672_DECp23.224,XE378,R1,4
tile_RA195.672_DECp24.224,XE378,R1,1
tile_RA195.777_DECm6.854,XE676,R1,4
tile_RA195.847_DECp5.213,XE556,R1,1
tile_RA195.858_DECm0.787,XE616,R1,3
tile_RA196.375_DECp63.223,XE065,R1,1
tile_RA196.375_DECp64.223,XE065,R1,3
tile_RA196.375_DECp66.223,XE065,R1,4
tile_RA196.375_DECp67.223,XE065,R1,4
tile_RA196.465_DECp34.227,XE268,R1,2
tile_RA196.661_DECp39.223,XE218,R1,3
tile_RA196.661_DECp40.223,XE218,R1,4
tile_RA196.661_DECp41.223,XE218,R1,2
tile_RA196.661_DECp42.223,XE218,R1,4
tile_RA196.661_DECp43.223,XE218,R1,4
tile_RA196.731_DECp27.223,XE322,R1,17
tile_RA196.731_DECp28.223,XE322,R1,8
tile_RA196.731_DECp29.223,XE322,R1,1
tile_RA196.731_DECp30.223,XE322,R1,1
tile_RA196.760_DECp21.224,XE378,R1,1
tile_RA196.760_DECp23.224,XE378,R1,2
tile_RA196.760_DECp24.224,XE378,R1,3
tile_RA196.760_DECp25.224,XE378,R1,3
tile_RA196.810_DECp82.200,XE007,R1,1
tile_RA196.810_DECp84.200,XE007,R1,1
tile_RA197.109_DECp45.225,XE172,R1,1
tile_RA197.109_DECp46.225,XE172,R1,1
tile_RA197.109_DECp47.225,XE172,R1,3
tile_RA197.109_DECp48.225,XE172,R1,1
tile_RA197.460_DECp58.235,XE096,R1,1
tile_RA197.460_DECp60.235,XE096,R1,3
tile_RA197.636_DECp53.243,XE132,R1,2
tile_RA197.680_DECp17.236,XE437,R1,1
tile_RA197.689_DECp33.227,XE268,R1,2
tile_RA197.689_DECp35.227,XE268,R1,1
tile_RA197.689_DECp36.227,XE268,R1,1
tile_RA197.689_DECp37.227,XE268,R1,2
tile_RA197.764_DECp11.236,XE497,R1,2
tile_RA197.823_DECp5.236,XE557,R1,8
tile_RA197.849_DECp23.224,XE378,R1,8
tile_RA197.858_DECm0.764,XE617,R1,3
tile_RA197.872_DECm6.764,XE677,R1,4
tile_RA197.877_DECp28.223,XE322,R1,4
tile_RA197.877_DECp29.223,XE322,R1,3
tile_RA197.877_DECp30.223,XE322,R1,1
tile_RA197.991_DECp40.223,XE218,R1,1
tile_RA197.991_DECp41.223,XE218,R1,2
tile_RA197.991_DECp42.223,XE218,R1,5
tile_RA198.095_DECp77.281,XE021,R1,1
tile_RA198.581_DECp46.225,XE172,R1,5
tile_RA198.581_DECp48.225,XE172,R1,5
tile_RA198.625_DECp72.265,XE040,R1,1
tile_RA198.727_DECp18.236,XE437,R1,2
tile_RA198.762_DECp66.223,XE065,R1,4
tile_RA198.784_DECp10.236,XE497,R1,1
tile_RA198.784_DECp11.236,XE497,R1,1
tile_RA198.784_DECp12.236,XE497,R1,1
tile_RA198.827_DECp4.236,XE557,R1,1
tile_RA198.827_DECp5.236,XE557,R1,2
tile_RA198.827_DECp6.236,XE557,R1,1
tile_RA198.859_DECm1.764,XE617,R1,1
tile_RA198.879_DECm5.764,XE677,R1,2
tile_RA198.879_DECm6.764,XE677,R1,2
tile_RA198.879_DECm7.764,XE677,R1,3
tile_RA198.914_DECp34.227,XE268,R1,2
tile_RA198.914_DECp35.227,XE268,R1,4
tile_RA198.914_DECp36.227,XE268,R1,5
tile_RA198.937_DECp23.224,XE378,R1,2
tile_RA199.023_DECp29.223,XE322,R1,3
tile_RA199.307_DECp52.243,XE132,R1,3
tile_RA199.307_DECp53.243,XE132,R1,5
tile_RA199.307_DECp54.243,XE132,R1,1
tile_RA199.320_DECp41.223,XE218,R1,1
tile_RA199.415_DECp57.235,XE096,R1,2
tile_RA199.415_DECp58.235,XE096,R1,2
tile_RA199.415_DECp59.235,XE096,R1,4
tile_RA199.415_DECp60.235,XE096,R1,5
tile_RA199.774_DECp15.236,XE437,R1,2
tile_RA199.774_DECp16.236,XE437,R1,1
tile_RA199.774_DECp18.236,XE437,R1,2
tile_RA199.774_DECp19.236,XE437,R1,4
tile_RA199.803_DECp10.236,XE497,R1,1
tile_RA199.803_DECp11.236,XE497,R1,1
tile_RA199.803_DECp12.236,XE497,R1,1
tile_RA199.803_DECp13.236,XE497,R1,1
tile_RA199.803_DECp9.236,XE497,R1,2
tile_RA199.831_DECp3.236,XE557,R1,1
tile_RA199.831_DECp4.236,XE557,R1,3
tile_RA199.831_DECp5.236,XE557,R1,4
tile_RA199.831_DECp6.236,XE557,R1,4
tile_RA199.831_DECp7.236,XE557,R1,5
tile_RA199.859_DECm0.764,XE617,R1,1
tile_RA199.859_DECm1.764,XE617,R1,1
tile_RA199.859_DECm2.764,XE617,R1,2
tile_RA199.859_DECp0.236,XE617,R1,1
tile_RA199.859_DECp1.236,XE617,R1,1
tile_RA199.886_DECm4.764,XE677,R1,2
tile_RA199.886_DECm5.764,XE677,R1,1
tile_RA199.886_DECm6.764,XE677,R1,1
tile_RA199.886_DECm7.764,XE677,R1,2
tile_RA199.886_DECm8.764,XE677,R1,2
tile_RA2.001_DECp82.807,XE002,R1,1
tile_RA2.001_DECp83.807,XE002,R1,3
tile_RA2.001_DECp84.807,XE002,R1,2
tile_RA2.001_DECp85.807,XE002,R1,3
tile_RA2.001_DECp86.807,XE002,R1,2
tile_RA2.146_DECp71.807,XE049,R1,1
tile_RA2.685_DECm22.304,XE825,R1,2
tile_RA2.685_DECm23.304,XE825,R1,3
tile_RA2.685_DECm24.304,XE825,R1,2
tile_RA2.816_DECp5.791,XE524,R1,1
tile_RA2.816_DECp6.791,XE524,R1,3
tile_RA2.816_DECp7.791,XE524,R1,2
tile_RA2.860_DECm4.193,XE644,R1,2
tile_RA2.860_DECm6.193,XE644,R1,3
tile_RA2.875_DECm10.207,XE704,R1,1
tile_RA2.875_DECm12.207,XE704,R1,2
tile_RA2.885_DECp12.807,XE464,R1,1
tile_RA2.885_DECp13.807,XE464,R1,1
tile_RA2.918_DECp17.807,XE404,R1,3
tile_RA2.918_DECp18.807,XE404,R1,2
tile_RA2.918_DECp19.807,XE404,R1,1
tile_RA2.965_DECp23.807,XE348,R1,1
tile_RA20.324_DECp60.742,XE080,R1,1
tile_RA20.350_DECp29.698,XE295,R1,2
tile_RA20.384_DECp23.756,XE351,R1,1
tile_RA20.384_DECp24.756,XE351,R1,1
tile_RA20.384_DECp25.756,XE351,R1,1
tile_RA20.584_DECp36.748,XE243,R1,15
tile_RA20.656_DECp47.767,XE151,R1,1
tile_RA20.835_DECm5.236,XE647,R1,1
tile_RA20.835_DECm6.236,XE647,R1,2
tile_RA20.853_DECm11.263,XE707,R1,3
tile_RA20.853_DECm12.263,XE707,R1,1
tile_RA20.859_DECm0.236,XE587,R1,1
tile_RA20.893_DECp5.764,XE527,R1,2
tile_RA20.893_DECp6.764,XE527,R1,3
tile_RA20.893_DECp7.764,XE527,R1,2
tile_RA20.940_DECp11.764,XE467,R1,2
tile_RA20.940_DECp12.764,XE467,R1,2
tile_RA20.940_DECp13.764,XE467,R1,3
tile_RA200.138_DECp35.227,XE268,R1,1
tile_RA200.821_DECp16.236,XE437,R1,1
tile_RA200.821_DECp17.236,XE437,R1,4
tile_RA200.821_DECp18.236,XE437,R1,1
tile_RA200.823_DECp10.236,XE497,R1,3
tile_RA200.823_DECp11.236,XE497,R1,4
tile_RA200.823_DECp12.236,XE497,R1,1
tile_RA200.835_DECp4.236,XE557,R1,1
tile_RA200.835_DECp5.236,XE557,R1,2
tile_RA200.835_DECp6.236,XE557,R1,7
tile_RA200.859_DECm0.764,XE617,R1,1
tile_RA200.859_DECm1.764,XE617,R1,2
tile_RA200.859_DECp0.236,XE617,R1,2
tile_RA200.890_DECp29.253,XE323,R1,2
tile_RA200.893_DECm6.764,XE677,R1,3
tile_RA200.893_DECm7.764,XE677,R1,1
tile_RA200.978_DECp51.243,XE132,R1,3
tile_RA200.978_DECp52.243,XE132,R1,2
tile_RA200.978_DECp54.243,XE132,R1,4
tile_RA200.978_DECp55.243,XE132,R1,7
tile_RA201.046_DECp23.253,XE379,R1,1
tile_RA201.148_DECp65.223,XE065,R1,2
tile_RA201.370_DECp58.235,XE096,R1,3
tile_RA201.370_DECp59.235,XE096,R1,3
tile_RA201.370_DECp60.235,XE096,R1,3
tile_RA201.413_DECp41.259,XE219,R1,1
tile_RA201.738_DECp70.265,XE040,R1,3
tile_RA201.738_DECp72.265,XE040,R1,1
tile_RA201.840_DECp5.236,XE557,R1,4
tile_RA201.842_DECp11.236,XE497,R1,3
tile_RA201.859_DECm0.764,XE617,R1,2
tile_RA201.868_DECp17.236,XE437,R1,2
tile_RA201.900_DECm6.764,XE677,R1,2
tile_RA202.036_DECp28.253,XE323,R1,4
tile_RA202.036_DECp29.253,XE323,R1,3
tile_RA202.036_DECp30.253,XE323,R1,1
tile_RA202.134_DECp22.253,XE379,R1,2
tile_RA202.134_DECp23.253,XE379,R1,2
tile_RA202.134_DECp24.253,XE379,R1,1
tile_RA202.539_DECp47.267,XE173,R1,4
tile_RA202.637_DECp76.281,XE021,R1,2
tile_RA202.637_DECp77.281,XE021,R1,2
tile_RA202.637_DECp78.281,XE021,R1,3
tile_RA202.649_DECp53.243,XE132,R1,4
tile_RA202.649_DECp54.243,XE132,R1,3
tile_RA202.743_DECp40.259,XE219,R1,1
tile_RA202.743_DECp41.259,XE219,R1,5
tile_RA202.743_DECp42.259,XE219,R1,3
tile_RA203.182_DECp27.253,XE323,R1,3
tile_RA203.182_DECp28.253,XE323,R1,2
tile_RA203.182_DECp29.253,XE323,R1,3
tile_RA203.182_DECp30.253,XE323,R1,3
tile_RA203.182_DECp31.253,XE323,R1,5
tile_RA203.223_DECp21.253,XE379,R1,2
tile_RA203.223_DECp22.253,XE379,R1,1
tile_RA203.223_DECp25.253,XE379,R1,1
tile_RA203.399_DECp34.261,XE269,R1,3
tile_RA203.399_DECp35.261,XE269,R1,1
tile_RA203.399_DECp36.261,XE269,R1,2
tile_RA203.748_DECp11.268,XE498,R1,3
tile_RA203.791_DECm6.684,XE678,R1,6
tile_RA203.815_DECp5.268,XE558,R1,5
tile_RA203.842_DECm0.771,XE618,R1,2
tile_RA204.013_DECp46.267,XE173,R1,2
tile_RA204.013_DECp47.267,XE173,R1,1
tile_RA204.013_DECp48.267,XE173,R1,4
tile_RA204.073_DECp39.259,XE219,R1,4
tile_RA204.073_DECp40.259,XE219,R1,2
tile_RA204.073_DECp41.259,XE219,R1,1
tile_RA204.073_DECp42.259,XE219,R1,5
tile_RA204.073_DECp43.259,XE219,R1,1
tile_RA204.221_DECp65.291,XE066,R1,10
tile_RA204.311_DECp22.253,XE379,R1,3
tile_RA204.311_DECp23.253,XE379,R1,2
tile_RA204.311_DECp24.253,XE379,R1,2
tile_RA204.320_DECp53.243,XE132,R1,1
tile_RA204.329_DECp29.253,XE323,R1,1
tile_RA204.329_DECp30.253,XE323,R1,1
tile_RA204.390_DECp83.413,XE008,R1,2
tile_RA204.623_DECp33.261,XE269,R1,1
tile_RA204.623_DECp34.261,XE269,R1,3
tile_RA204.623_DECp35.261,XE269,R1,3
tile_RA204.623_DECp36.261,XE269,R1,2
tile_RA204.702_DECp16.268,XE438,R1,1
tile_RA204.702_DECp17.268,XE438,R1,1
tile_RA204.702_DECp18.268,XE438,R1,1
tile_RA204.767_DECp10.268,XE498,R1,2
tile_RA204.767_DECp11.268,XE498,R1,2
tile_RA204.767_DECp12.268,XE498,R1,2
tile_RA204.798_DECm6.684,XE678,R1,3
tile_RA204.798_DECm7.684,XE678,R1,4
tile_RA204.819_DECp4.268,XE558,R1,3
tile_RA204.819_DECp5.268,XE558,R1,3
tile_RA204.819_DECp6.268,XE558,R1,4
tile_RA204.842_DECm1.771,XE618,R1,1
tile_RA204.842_DECp0.229,XE618,R1,1
tile_RA204.851_DECp69.265,XE040,R1,2
tile_RA204.851_DECp70.265,XE040,R1,1
tile_RA204.851_DECp71.265,XE040,R1,1
tile_RA204.851_DECp72.265,XE040,R1,1
tile_RA205.256_DECp83.200,XE007,R1,7
tile_RA205.256_DECp84.200,XE007,R1,8
tile_RA205.404_DECp40.259,XE219,R1,2
tile_RA205.404_DECp41.259,XE219,R1,1
tile_RA205.404_DECp42.259,XE219,R1,2
tile_RA205.486_DECp45.267,XE173,R1,4
tile_RA205.486_DECp47.267,XE173,R1,1
tile_RA205.486_DECp48.267,XE173,R1,1
tile_RA205.486_DECp49.267,XE173,R1,1
tile_RA205.749_DECp15.268,XE438,R1,1
tile_RA205.749_DECp16.268,XE438,R1,1
tile_RA205.749_DECp17.268,XE438,R1,1
tile_RA205.749_DECp18.268,XE438,R1,2
tile_RA205.749_DECp19.268,XE438,R1,1
tile_RA205.787_DECp10.268,XE498,R1,10
tile_RA205.787_DECp11.268,XE498,R1,9
tile_RA205.787_DECp12.268,XE498,R1,3
tile_RA205.787_DECp13.268,XE498,R1,1
tile_RA205.787_DECp9.268,XE498,R1,2
tile_RA205.805_DECm5.684,XE678,R1,4
tile_RA205.805_DECm6.684,XE678,R1,2
tile_RA205.805_DECm8.684,XE678,R1,4
tile_RA205.823_DECp3.268,XE558,R1,2
tile_RA205.823_DECp4.268,XE558,R1,3
tile_RA205.823_DECp5.268,XE558,R1,4
tile_RA205.823_DECp6.268,XE558,R1,3
tile_RA205.823_DECp7.268,XE558,R1,7
tile_RA205.842_DECm0.771,XE618,R1,2
tile_RA205.842_DECm2.771,XE618,R1,1
tile_RA205.842_DECp0.229,XE618,R1,1
tile_RA205.842_DECp1.229,XE618,R1,2
tile_RA205.848_DECp34.261,XE269,R1,2
tile_RA205.848_DECp35.261,XE269,R1,1
tile_RA205.848_DECp36.261,XE269,R1,4
tile_RA206.259_DECp59.298,XE097,R1,2
tile_RA206.614_DECp66.291,XE066,R1,2
tile_RA206.734_DECp41.259,XE219,R1,1
tile_RA206.796_DECp16.268,XE438,R1,1
tile_RA206.796_DECp17.268,XE438,R1,2
tile_RA206.796_DECp18.268,XE438,R1,1
tile_RA206.807_DECp10.268,XE498,R1,1
tile_RA206.807_DECp11.268,XE498,R1,1
tile_RA206.812_DECm5.684,XE678,R1,1
tile_RA206.812_DECm6.684,XE678,R1,2
tile_RA206.812_DECm7.684,XE678,R1,2
tile_RA206.828_DECp4.268,XE558,R1,4
tile_RA206.828_DECp5.268,XE558,R1,1
tile_RA206.828_DECp6.268,XE558,R1,2
tile_RA206.843_DECm1.771,XE618,R1,2
tile_RA206.843_DECp0.229,XE618,R1,1
tile_RA206.960_DECp46.267,XE173,R1,1
tile_RA206.960_DECp47.267,XE173,R1,1
tile_RA206.960_DECp48.267,XE173,R1,1
tile_RA206.968_DECp53.299,XE133,R1,1
tile_RA207.073_DECp35.261,XE269,R1,1
tile_RA207.179_DECp75.281,XE021,R1,3
tile_RA207.179_DECp76.281,XE021,R1,1
tile_RA207.179_DECp77.281,XE021,R1,3
tile_RA207.179_DECp78.281,XE021,R1,5
tile_RA207.179_DECp79.281,XE021,R1,3
tile_RA207.342_DECp29.293,XE324,R1,2
tile_RA207.509_DECp23.293,XE380,R1,2
tile_RA207.819_DECm6.684,XE678,R1,1
tile_RA207.826_DECp11.268,XE498,R1,2
tile_RA207.832_DECp5.268,XE558,R1,2
tile_RA207.843_DECm0.771,XE618,R1,2
tile_RA207.843_DECp17.268,XE438,R1,1
tile_RA207.965_DECp71.265,XE040,R1,1
tile_RA208.218_DECp58.298,XE097,R1,2
tile_RA208.218_DECp59.298,XE097,R1,4
tile_RA208.218_DECp60.298,XE097,R1,1
tile_RA208.434_DECp47.267,XE173,R1,2
tile_RA208.489_DECp28.293,XE324,R1,2
tile_RA208.489_DECp29.293,XE324,R1,2
tile_RA208.489_DECp30.293,XE324,R1,2
tile_RA208.598_DECp22.293,XE380,R1,1
tile_RA208.598_DECp23.293,XE380,R1,3
tile_RA208.598_DECp24.293,XE380,R1,5
tile_RA208.641_DECp52.299,XE133,R1,1
tile_RA208.641_DECp54.299,XE133,R1,1
tile_RA208.827_DECp41.306,XE220,R1,2
tile_RA209.006_DECp63.291,XE066,R1,5
tile_RA209.006_DECp65.291,XE066,R1,6
tile_RA209.006_DECp66.291,XE066,R1,1
tile_RA209.006_DECp67.291,XE066,R1,8
tile_RA209.110_DECp35.306,XE270,R1,2
tile_RA209.630_DECp17.307,XE439,R1,1
tile_RA209.635_DECp27.293,XE324,R1,1
tile_RA209.635_DECp28.293,XE324,R1,3
tile_RA209.635_DECp29.293,XE324,R1,2
tile_RA209.635_DECp30.293,XE324,R1,3
tile_RA209.635_DECp31.293,XE324,R1,1
tile_RA209.686_DECp21.293,XE380,R1,5
tile_RA209.686_DECp22.293,XE380,R1,3
tile_RA209.686_DECp23.293,XE380,R1,1
tile_RA209.686_DECp24.293,XE380,R1,1
tile_RA209.686_DECp25.293,XE380,R1,2
tile_RA209.732_DECp11.307,XE499,R1,5
tile_RA209.807_DECp5.307,XE559,R1,2
tile_RA209.859_DECm0.693,XE619,R1,2
tile_RA21.000_DECp19.763,XE407,R1,1
tile_RA21.244_DECp54.758,XE113,R1,1
tile_RA21.244_DECp55.758,XE113,R1,2
tile_RA21.380_DECp77.733,XE013,R1,1
tile_RA21.380_DECp78.733,XE013,R1,1
tile_RA21.485_DECp22.756,XE351,R1,5
tile_RA21.485_DECp24.756,XE351,R1,3
tile_RA21.485_DECp26.756,XE351,R1,1
tile_RA21.513_DECp28.698,XE295,R1,4
tile_RA21.513_DECp29.698,XE295,R1,1
tile_RA21.513_DECp30.698,XE295,R1,2
tile_RA21.513_DECp32.698,XE295,R1,4
tile_RA21.832_DECp35.748,XE243,R1,3
tile_RA21.832_DECp36.748,XE243,R1,1
tile_RA21.840_DECm5.236,XE647,R1,2
tile_RA21.859_DECp0.764,XE587,R1,1
tile_RA21.965_DECp12.764,XE467,R1,1
tile_RA210.159_DECp40.306,XE220,R1,2
tile_RA210.159_DECp41.306,XE220,R1,2
tile_RA210.159_DECp42.306,XE220,R1,2
tile_RA210.176_DECp57.298,XE097,R1,4
tile_RA210.176_DECp60.298,XE097,R1,3
tile_RA210.176_DECp61.298,XE097,R1,4
tile_RA210.314_DECp51.299,XE133,R1,2
tile_RA210.314_DECp53.299,XE133,R1,2
tile_RA210.314_DECp54.299,XE133,R1,2
tile_RA210.314_DECp55.299,XE133,R1,1
tile_RA210.335_DECp34.306,XE270,R1,1
tile_RA210.335_DECp35.306,XE270,R1,1
tile_RA210.335_DECp36.306,XE270,R1,1
tile_RA210.678_DECp17.307,XE439,R1,1
tile_RA210.752_DECp10.307,XE499,R1,1
tile_RA210.752_DECp11.307,XE499,R1,1
tile_RA210.775_DECp22.293,XE380,R1,1
tile_RA210.775_DECp24.293,XE380,R1,5
tile_RA210.782_DECp28.293,XE324,R1,1
tile_RA210.812_DECp4.307,XE559,R1,3
tile_RA210.812_DECp5.307,XE559,R1,6
tile_RA210.812_DECp6.307,XE559,R1,2
tile_RA210.859_DECm0.693,XE619,R1,2
tile_RA210.859_DECm1.693,XE619,R1,6
tile_RA210.859_DECp0.307,XE619,R1,1
tile_RA210.896_DECm6.692,XE679,R1,4
tile_RA210.896_DECm7.692,XE679,R1,5
tile_RA210.921_DECp47.324,XE174,R1,1
tile_RA211.078_DECp71.265,XE040,R1,2
tile_RA211.078_DECp72.265,XE040,R1,3
